time,A_pos_x,A_vel_x,A_pos_y,A_vel_y,A_pos_z,A_vel_z,B_pos_x,B_vel_x,B_pos_y,B_vel_y,B_pos_z,B_vel_z,C_pos_x,C_vel_x,C_pos_y,C_vel_y,C_pos_z,C_vel_z
0.18500000000000014,0.007573732725467877,0.07645538623965238,0.015323132400721126,0.1680631896339838,0.0,0.0,0.9777952060285551,-0.2406968135841599,0.2232576589822456,1.2050701789192917,0.0,0.0,-0.670368938754022,-0.8357585726554954,0.756919208617033,-0.6731333685532789,0.0,0.0
0.19000000000000014,0.00796004993218826,0.07806743732445529,0.016175253554559742,0.17278654831807794,0.0,0.0,0.9765753439563811,-0.2472483335250198,0.2292816018043807,1.2045006580668565,0.0,0.0,-0.6745353938885684,-0.8308191037994386,0.7535431446410594,-0.6772872063849384,0.0,0.0
0.19500000000000015,0.008354367740958884,0.07965563540159969,0.01705101013509573,0.17751733197174657,0.0,0.0,0.9753227196199645,-0.2538017161821025,0.2353026044846982,1.2038941200051372,0.0,0.0,-0.6786770873609225,-0.8258539192195,0.7501463853802058,-0.6814114519768878,0.0,0.0
0.20000000000000015,0.008756567013647493,0.08122003210772166,0.01795043885050298,0.18225537395073438,0.0,0.0,0.9740373237492561,-0.26035694456284386,0.24132048190237432,1.2032505502825577,0.0,0.0,-0.6827938907629028,-0.8208630875448807,0.7467290792471224,-0.6855059242332966,0.0,0.0
0.20500000000000015,0.009166528883214705,0.08276068425440501,0.018873575576180246,0.1870005078044728,0.0,0.0,0.9727191471530072,-0.266914004136003,0.24733504885632884,1.2025699312381728,0.0,0.0,-0.6868856760362213,-0.8158466801184049,0.7432913755674907,-0.6895704390426497,0.0,0.0
0.21000000000000016,0.00958413477975266,0.08427765389397467,0.01982045535594531,0.19175256736673724,0.0,0.0,0.9713681807065173,-0.2734728828100315,0.25334612004903145,1.201852241942844,0.0,0.0,-0.6909523154862693,-0.8108047710839462,0.7398334245950231,-0.693604809309585,0.0,0.0
0.21500000000000016,0.010009266456856056,0.08577100838666608,0.020791112403688142,0.1965113868486508,0.0,0.0,0.9699844153394873,-0.2800335709121477,0.2593535100700121,1.2010974581396463,0.0,0.0,-0.6949936817963427,-0.8057374374745215,0.7363553775262994,-0.6976088449883007,0.0,0.0
0.22000000000000017,0.010441806018332457,0.0872408204691504,0.021785580105495264,0.20127680093415226,0.0,0.0,0.9685678420239773,-0.28659606116812253,0.2653570333790717,1.2003055521834316,0.0,0.0,-0.6990096480423093,-0.8006447593010311,0.7328573865154328,-0.7015823531175874,0.0,0.0
0.22500000000000017,0.010881635945258537,0.08868716832439226,0.02280389102225782,0.20604864487805458,0.0,0.0,0.9671184517624632,-0.29316034868278024,0.27135650428918756,1.1994764929794877,0.0,0.0,-0.7030000877077216,-0.7955268196416151,0.7293396046885542,-0.7055251378575461,0.0,0.0
0.23000000000000018,0.011328639123388929,0.09011013565281469,0.023846076892776714,0.21082675460681619,0.0,0.0,0.9656362355759884,-0.29972643092121604,0.2773517369491104,1.1986102459212282,0.0,0.0,-0.7069648746993771,-0.790383704731602,0.7258021861581124,-0.7094370005280485,0.0,0.0
0.23500000000000018,0.011782698870924077,0.09150981174474275,0.02491216863737865,0.21561096682215175,0.0,0.0,0.964121184492407,-0.306294307690738,0.2833425453256473,1.1977067728268438,0.0,0.0,-0.7109038833633309,-0.7852155040540083,0.7222452860369735,-0.7133177396489991,0.0,0.0
0.24000000000000019,0.012243698966643452,0.09288629155409522,0.026002196362057518,0.22040111910760968,0.0,0.0,0.9625732895347178,-0.31286398112353186,0.2893287431856247,1.1967660318748463,0.0,0.0,-0.7148169885013613,-0.7800223104305668,0.7186690604523172,-0.7171671509824598,0.0,0.0
0.2450000000000002,0.012711523678410282,0.09423967577329008,0.02711618936315644,0.22519705003824367,0.0,0.0,0.9609925417094808,-0.3194354556600572,0.2953101440775263,1.195787977538443,0.0,0.0,-0.7187040653878914,-0.7748042201132364,0.7150736665593164,-0.7209850275766904,0.0,0.0
0.25000000000000017,0.01318605779205376,0.09557007090932777,0.028254176132606133,0.22999859929350996,0.0,0.0,0.9593789319953161,-0.32600873803317165,0.3012865613128002,1.1947725605186568,0.0,0.0,-0.7225649897873705,-0.7695613328761592,0.7114592625545927,-0.7247711598121707,0.0,0.0
0.25500000000000017,0.013667186640634536,0.09687758936101266,0.02941618436373609,0.23480560777351908,0.0,0.0,0.9577324513314807,-0.33258383725299184,0.30725780794682794,1.193719727676129,0.0,0.0,-0.7263996379721156,-0.7642937521080237,0.707826007689435,-0.7285253354496528,0.0,0.0
0.2600000000000002,0.014154796134099071,0.09816234949727011,0.03060224095767569,0.23961791771877813,0.0,0.0,0.9560530906065166,-0.33916076459248906,0.31322369675954914,1.192629421961527,0.0,0.0,-0.7302078867406162,-0.7590015849047839,0.7041740622827741,-0.7322473396803102,0.0,0.0
0.2650000000000002,0.014648772789328229,0.09942447573651421,0.031812372030363044,0.24443537283355463,0.0,0.0,0.9543408406469738,-0.34573953357382337,0.3191840402357349,1.1915015823444763,0.0,0.0,-0.7339896134363028,-0.7536849421626933,0.700503587733901,-0.7359369551780356,0.0,0.0
0.2700000000000002,0.015149003760585226,0.10066409862701865,0.03304660292017995,0.2492578184129997,0.0,0.0,0.9525956922061944,-0.3523201599554203,0.3251386505449012,1.1903361437409432,0.0,0.0,-0.7377446959667806,-0.7483439386716003,0.6968147465349176,-0.7395939621539478,0.0,0.0
0.2750000000000002,0.01565537687036785,0.10188135492823847,0.034304958196232194,0.25408510147416713,0.0,0.0,0.9508176359531639,-0.3589026617197883,0.3310873395208562,1.1891330369389856,0.0,0.0,-0.7414730128235326,-0.7429786932084521,0.6931077022829102,-0.7432181384131578,0.0,0.0
0.2800000000000002,0.01616778064066953,0.10307638769302914,0.03558746166729496,0.25891707089106636,0.0,0.0,0.9490066624614184,-0.36548705906208107,0.3370299186408713,1.1878921885227878,0.0,0.0,-0.7451744431020889,-0.7375893286309503,0.6893826196918325,-0.7468092594138589,0.0,0.0
0.2850000000000002,0.016686104324653662,0.10424934635070603,0.03689413639144385,0.26375357753389095,0.0,0.0,0.947162762198009,-0.37207337437940696,0.34296619900446795,1.1866135207948891,0.0,0.0,-0.7488488665226636,-0.7321759719713011,0.6856396646040868,-0.750367098328785,0.0,0.0
0.2900000000000002,0.017210237938745154,0.10540038679088343,0.03822500468639281,0.26859447441256196,0.0,0.0,0.9452859255125174,-0.3786616322608853,0.3488959913118117,1.1852969516965326,0.0,0.0,-0.7524961634512636,-0.7267387545300001,0.681879004001794,-0.7538914261091005,0.0,0.0
0.2950000000000002,0.01774007229514308,0.1065296714480301,0.039580088140560854,0.273439616824733,0.0,0.0,0.9433761426261192,-0.385251859478452,0.3548191058417018,1.183942394726028,0.0,0.0,-0.7561162149212632,-0.7212778119695799,0.6781008060177358,-0.7573820115507671,0.0,0.0
0.3000000000000002,0.018275499034757635,0.10763736938667466,0.04095940762489026,0.2782888625083984,0.0,0.0,0.9414334036206902,-0.3918440849784151,0.3607353524291486,1.1825497588550404,0.0,0.0,-0.759708902655449,-0.7157932844082615,0.6743052399459594,-0.7608386213634449,0.0,0.0
0.3050000000000002,0.01881641066057471,0.10872365638719077,0.04236298330543963,0.2831420717992516,0.0,0.0,0.9394576984279553,-0.3984383398737626,0.3666445404425265,1.1811189484427154,0.0,0.0,-0.7632741090885313,-0.7102853165134302,0.6704924762520322,-0.7642610202419734,0.0,0.0
0.3100000000000002,0.01936270057145063,0.1097887150320901,0.04379083465677588,0.287999107792945,0.0,0.0,0.9374490168186728,-0.40503465743722256,0.3725464787602917,1.179649863147533,0.0,0.0,-0.7668117173901245,-0.7047540575948693,0.6666626865829307,-0.7676489709404841,0.0,0.0
0.3150000000000002,0.0199142630963395,0.11083273479274572,0.04524298047619018,0.29285983651239594,0.0,0.0,0.9354073483918498,-0.4116330730950769,0.3784409757472541,1.1781423978367893,0.0,0.0,-0.7703216114881904,-0.6991996616976709,0.662816043776554,-0.7710022343491915,0.0,0.0
0.32000000000000023,0.02047099352895507,0.11185591211646781,0.046719438898763246,0.29772412708029383,0.0,0.0,0.9333326825639906,-0.41823362442172923,0.3843278392303895,1.176596442493609,0.0,0.0,-0.7738036760929465,-0.6936222876947408,0.6589527218708453,-0.7743205695739089,0.0,0.0
0.32500000000000023,0.021032788162868653,0.11285845051384787,0.048220227413306616,0.3025918518969616,0.0,0.0,0.9312250085583665,-0.4248363511350282,0.3902068764741813,1.1750118821213658,0.0,0.0,-0.777257796721236,-0.6880220993788219,0.6550728961125101,-0.7776037340183333,0.0,0.0
0.33000000000000024,0.021599544327044345,0.11384056064628678,0.04974536287920679,0.30746288682372397,0.0,0.0,0.9290843153943094,-0.43144129509234747,0.3960778941554768,1.1733885966454085,0.0,0.0,-0.7806838597213545,-0.6823992655539414,0.6511767429653144,-0.7808514834691389,0.0,0.0
0.33500000000000024,0.02217116042181205,0.11480246041361676,0.05129486154420043,0.31233711137194187,0.0,0.0,0.9269105918765221,-0.4380485002874207,0.4019406983378461,1.1717264608119746,0.0,0.0,-0.7840817522983352,-0.6767539601261982,0.6472644401179514,-0.7840635721839225,0.0,0.0
0.34000000000000025,0.02274753595527877,0.11574437504172519,0.052868739063109176,0.3172144088978692,0.0,0.0,0.9247038265844035,-0.4446580128479343,0.40779509444542766,1.1700253440841637,0.0,0.0,-0.7874513625396834,-0.6710863621937931,0.6433361664914611,-0.7872397529820386,0.0,0.0
0.34500000000000025,0.023328571580177718,0.11666653717008466,0.05446701051756359,0.322094666803496,0.0,0.0,0.922464007861382,-0.45126988103387744,0.4136408872362455,1.1682851105348555,0.0,0.0,-0.7907925794415611,-0.6653966561362098,0.6393921022461887,-0.7903797773383565,0.0,0.0
0.35000000000000026,0.02391416913115473,0.11756918693909044,0.05608969043674673,0.3269777767435361,0.0,0.0,0.9201911238042582,-0.45788415523664866,0.41947788077498466,1.1665056187364349,0.0,0.0,-0.7941052929354143,-0.6596850317024443,0.6354324287882663,-0.7934833954799765,0.0,0.0
0.35500000000000026,0.024504231662490605,0.1184525720771036,0.05773679281918826,0.3318636348387287,0.0,0.0,0.9178851622525466,-0.4645008879789211,0.425305878405206,1.1646867216471963,0.0,0.0,-0.7973893939150387,-0.6539516840981852,0.6314573287756032,-0.7965503564859308,0.0,0.0
0.36000000000000026,0.025098663486257743,0.11931694798709355,0.05940833115564124,0.336752141895617,0.0,0.0,0.9155461107778199,-0.4711201339152642,0.4311246827209844,1.1628282664942815,0.0,0.0,-0.8006447742640792,-0.6481968140718322,0.6274669861233717,-0.7995804083899049,0.0,0.0
0.36500000000000027,0.025697370210908777,0.12016257783277311,0.06110431845307436,0.34164320363297507,0.0,0.0,0.9131739566730451,-0.47774194983352214,0.4369340955379531,1.1609300946530086,0.0,0.0,-0.8038713268839557,-0.6424206279992536,0.6234615860089698,-0.8025732982859911,0.0,0.0
0.3700000000000003,0.026300258780294336,0.12098973262411282,0.06282476725981324,0.3465367309150535,0.0,0.0,0.9107686869419128,-0.48436639465695086,0.4427339178637346,1.158992041522447,0.0,0.0,-0.8070689457222089,-0.6366233379671647,0.6194413148764493,-0.8055287724375083,0.0,0.0
0.3750000000000003,0.026907237513106655,0.12179869130212108,0.06456968969186548,0.35143263999181906,0.0,0.0,0.9083302882881525,-0.4909935294471088,0.448523949867741,1.157013936397072,0.0,0.0,-0.8102375258012607,-0.6308051618550151,0.6154063604403905,-0.8084465763888988,0.0,0.0
0.3800000000000003,0.02751821614274493,0.1225897408227716,0.06633909746046462,0.356330852746363,0.0,0.0,0.9058587471048329,-0.49762341740750443,0.4543039908503214,1.1549956023343475,0.0,0.0,-0.8133769632475796,-0.62496632341527,0.611356911689211,-0.8113264550807184,0.0,0.0
0.3850000000000003,0.028133105857598012,0.12336317623995768,0.06813300190086952,0.36123129694966033,0.0,0.0,0.9033540494636416,-0.5042561238879979,0.46007383921123696,1.1529368560180606,0.0,0.0,-0.8164871553212414,-0.6191070523519624,0.6072931588878907,-0.8141681529677289,0.0,0.0
0.3900000000000003,0.028751819341739118,0.1241193007873494,0.06995141400245616,0.3661339065228597,0.0,0.0,0.9008161811041403,-0.5108917163899552,0.46583329241744165,1.1508375076172361,0.0,0.0,-0.8195680004458812,-0.6132275843973969,0.6032152935800994,-0.8169714141401035,0.0,0.0
0.3950000000000003,0.02937427081602683,0.12485842595902692,0.07179434444014042,0.37103862180729147,0.0,0.0,0.898245127422993,-0.5175302645721533,0.4715821469701466,1.1486973606404463,0.0,0.0,-0.8226193982390215,-0.6073281613868763,0.5991235085897102,-0.8197359824477461,0.0,0.0
0.4000000000000003,0.030000376079606,0.1255808715887607,0.07366180360717016,0.37594538984238174,0.0,0.0,0.8956408734631625,-0.5241718402574362,0.4773201983711434,1.1465162117853283,0.0,0.0,-0.82564124954277,-0.6014090313313272,0.5950179980216838,-0.8224616016277191,0.0,0.0
0.4050000000000003,0.030630052551801287,0.12628696592780575,0.07555380164932737,0.380854164651664,0.0,0.0,0.8930034039030721,-0.5308165174401148,0.48304724108836283,1.1442938507831073,0.0,0.0,-0.8286334564548749,-0.595470448487693,0.5908989572623071,-0.82514801543478,0.0,0.0
0.4100000000000003,0.031263219314395775,0.12697704572107565,0.07747034850058093,0.38576490753708803,0.0,0.0,0.8903327030457284,-0.5374643722941166,0.48876306852064366,1.1420300602379196,0.0,0.0,-0.8315959223601254,-0.5895126734269613,0.5867665829787726,-0.8277949677750168,0.0,0.0
0.4150000000000003,0.031899797154286064,0.12765145628155786,0.0794114539202319,0.3906775873818228,0.0,0.0,0.8876287548078005,-0.5441154831818694,0.49446747296168403,1.1397246154607261,0.0,0.0,-0.8345285519620876,-0.5835359730996905,0.5826210731180811,-0.830402202842559,0.0,0.0
0.4200000000000003,0.03253970860650478,0.12831055156283078,0.08137712753159479,0.39559218096175963,0.0,0.0,0.8848915427086549,-0.5507699306639302,0.5001602455631491,1.137377284297581,0.0,0.0,-0.8374312513151606,-0.5775406208989025,0.578462626905253,-0.8329694652593507,0.0,0.0
0.4250000000000003,0.03318287799760058,0.12895469422953967,0.08336737886225824,0.400508673265925,0.0,0.0,0.8821210498593383,-0.5574277975093418,0.5058411762969045,1.1349878269520266,0.0,0.0,-0.8403039278569397,-0.5715268967201997,0.574291444840834,-0.8354965002179627,0.0,0.0
0.4300000000000003,0.03382923148936522,0.12958425572568724,0.08538221738597078,0.40542705782601846,0.0,0.0,0.8793172589515078,-0.5640891687067204,0.5115100539163475,1.132555995801375,0.0,0.0,-0.8431464904408739,-0.5654950870189682,0.5701077286976786,-0.8379830536274043,0.0,0.0
0.43500000000000033,0.03447869712289625,0.1301996163405905,0.08742165256619719,0.4103473370552922,0.0,0.0,0.8764801522463048,-0.5707541314760675,0.517166665916803,1.1300815352066058,0.0,0.0,-0.8459588493692021,-0.5594454848645248,0.5659116815169963,-0.8404288722619088,0.0,0.0
0.44000000000000034,0.03513120486298334,0.13080116527235616,0.08948569390139346,0.415269522597004,0.0,0.0,0.8736097115631661,-0.5774227752812952,0.5228107984949537,1.1275641813156276,0.0,0.0,-0.8487409164261505,-0.5533783899910626,0.5617035076036493,-0.8428337039126426,0.0,0.0
0.44500000000000034,0.03578668664280548,0.13138930068872226,0.09157435097204807,0.4201936356826702,0.0,0.0,0.870705918268572,-0.5840951918434661,0.528442236507268,1.125003661859618,0.0,0.0,-0.8514926049113783,-0.5472941088452571,0.5574834125206805,-0.8451972975422997,0.0,0.0
0.45000000000000034,0.03644507640892554,0.13196442978511363,0.09368763348953975,0.4251197075003603,0.0,0.0,0.8677687532647257,-0.5907714751547334,0.5340607634273921,1.122399695942145,0.0,0.0,-0.854213829673652,-0.5411929546303816,0.5532516030830648,-0.8475194034425167,0.0,0.0
0.45500000000000035,0.037106310166567714,0.13252696883975681,0.09582555134686238,0.43004777957328116,0.0,0.0,0.8647981969781612,-0.5974517214929705,0.5396661613024694,1.1197519938207694,0.0,0.0,-0.8569045071447297,-0.5350752473467878,0.5490082873506648,-0.8497997733940621,0.0,0.0
0.46000000000000035,0.037770326025162955,0.1330773432656968,0.09798811467126883,0.4349779041489013,0.0,0.0,0.8617942293482781,-0.6041360294370905,0.5452582107083487,1.11706025668081,0.0,0.0,-0.8595645553734418,-0.5289413138286077,0.5447536746203789,-0.8520381608297228,0.0,0.0
0.46500000000000036,0.03843706424414638,0.13361598765955945,0.10017533387888754,0.439910144598884,0.0,0.0,0.8587568298157952,-0.6108244998830332,0.55083669070364,1.1143241764009302,0.0,0.0,-0.8621938940599423,-0.5227914877765274,0.5404879754174688,-0.8542343209998255,0.0,0.0
0.47000000000000036,0.03910646727899003,0.1341433458468988,0.10238721973136612,0.4448445758300962,0.0,0.0,0.8556859773111247,-0.6175172360604126,0.5564013787825778,1.1115434353101996,0.0,0.0,-0.8647924445901155,-0.5166261097864872,0.5362114014860524,-0.8563880111403059,0.0,0.0
